,pIC50,standard_units,molecule_dictionary.chembl_id,canonical_smiles
3203,5.795880017344075,nM,CHEMBL372692,CCc1c(CC(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
3204,6.309803919971486,nM,CHEMBL373025,CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
3205,8.508638306165727,nM,CHEMBL373207,CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
3206,5.259637310505757,nM,CHEMBL37346,Brc1cccc(Nc2ccnc3ccccc23)c1
3207,6.455931955649724,nM,CHEMBL3735648,CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21
3208,4.6020599913279625,nM,CHEMBL373882,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1
3209,7.568636235841013,nM,CHEMBL3739527,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CC4=C(C)/C(=C/c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)c(OCCOC(=O)CC4=C(C)/C(=C/c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)cc23)c1
3210,5.462180904926727,nM,CHEMBL3739586,Cc1ccc(-n2cc3c(-c4c[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(O)c3n2)cc1
3211,5.348721986001856,nM,CHEMBL3739587,CC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1
3212,5.330683119433889,nM,CHEMBL3739750,CC(=O)c1nn(-c2ccccc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1
3213,7.481486060122113,nM,CHEMBL3739771,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)c(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)cc23)c1
3214,5.821023052706831,nM,CHEMBL3739812,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccccc3F)ncc2Cl)c1
3215,5.539102157243452,nM,CHEMBL3740003,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccc(NC(=O)c2ccccc2)c(=O)o1
3216,5.628932137728264,nM,CHEMBL3740102,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1
3217,6.055517327849832,nM,CHEMBL3740105,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)cc23)c1
3218,5.49214412830417,nM,CHEMBL3740131,CCOC(=O)c1nn(-c2ccccc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1
3219,8.075720713938118,nM,CHEMBL3740144,CN1CCN(Cc2ccc(NC(=O)Nc3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1
3220,5.036684488613889,nM,CHEMBL3740247,CC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1
3221,5.6439741428068775,nM,CHEMBL3740257,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(F)cc3F)ncc2Cl)c1
3222,5.422508200162776,nM,CHEMBL3740385,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccc(Cl)cc2)nc1C(=O)Nc1ccccc1
3223,5.292429823902063,nM,CHEMBL3740492,Cc1c(C(=O)c2coc3c2cc(O)c2ccccc23)[nH]c(-c2ccccc2)c1-c1ccccc1
3224,6.2441251443275085,nM,CHEMBL3740577,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1
3225,5.410050398674293,nM,CHEMBL3740582,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccccc3)cc12
3226,7.568636235841013,nM,CHEMBL3740595,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)c(OCCOC)cc23)c1
3227,4.936666641048251,nM,CHEMBL3740614,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1
3228,5.347753658996677,nM,CHEMBL3740713,Cc1ccc(-n2cc(C(=O)c3c(C)[nH]c(-c4ccccc4)c3-c3ccccc3)c(C(=O)Nc3ccccc3)n2)cc1
3229,7.142667503568732,nM,CHEMBL3740850,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC)cc23)c1
3230,6.142667503568732,nM,CHEMBL3740907,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1F
3231,8.387216143280265,nM,CHEMBL3740910,O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1
3232,5.443697499232713,nM,CHEMBL3740923,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccccc3)nc12
3233,5.448550002027126,nM,CHEMBL3740930,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1C(=O)Nc1ccccc1
3234,8.045757490560675,nM,CHEMBL3741026,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1
3235,5.591760034688151,nM,CHEMBL3741069,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1-c1ccccc1
3236,6.119186407719209,nM,CHEMBL3741219,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3cn(Cc4ccccc4)c4ccccc34)ncc2Cl)c1
3237,5.889410289700751,nM,CHEMBL3741245,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(F)cc3)ncc2Cl)c1
3238,7.494850021680094,nM,CHEMBL3741304,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC)cc23)c1
3239,5.623423042943489,nM,CHEMBL3741324,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccccn1
3240,7.468521082957745,nM,CHEMBL3741399,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC(=O)c4ccccc4OC(C)=O)cc23)c1
3241,8.301029995663981,nM,CHEMBL3741424,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1
3242,6.102372908709558,nM,CHEMBL3741436,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccccc3F)ncc2Cl)c1
3243,8.301029995663981,nM,CHEMBL3741473,O=C(Nc1ccc(CN2CCCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1
3244,9.0,nM,CHEMBL3741490,C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1
3245,5.494850021680094,nM,CHEMBL3741526,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1
3246,5.593459819566045,nM,CHEMBL3741655,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccc(Cl)cc3)cc12
3247,6.167491087293764,nM,CHEMBL3741762,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1
3248,6.4089353929735005,nM,CHEMBL3741768,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)cc23)c1
3249,5.246416941107094,nM,CHEMBL3741796,C=CC(=O)Nc1cccc(Nc2nc(N/N=C(\C)c3ccc(C)cc3)ncc2Cl)c1
3250,5.435333935747911,nM,CHEMBL3741960,Cc1c(C(=O)c2coc3ccc(O)cc23)[nH]c(-c2ccccc2)c1-c1ccccc1
3251,7.508638306165727,nM,CHEMBL3742059,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CC4=C(C)/C(=C\c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)c(OCCOC)cc23)c1
3252,5.265200170411154,nM,CHEMBL3742060,Cc1ccc(-n2cc3c(-c4c(C)[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(C)c3n2)cc1
3253,5.6003262785189625,nM,CHEMBL3742128,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1
3254,5.364516253185089,nM,CHEMBL3742146,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1cccnc1
3255,5.357535479757879,nM,CHEMBL3742200,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccc(Cl)cc3)nc12
3256,5.103473782510445,nM,CHEMBL3742349,CCOC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1
3257,4.569924944448061,nM,CHEMBL3745929,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1
3258,5.033389013318066,nM,CHEMBL3746168,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1
3259,5.384049948343598,nM,CHEMBL3746212,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
3260,4.961777361631282,nM,CHEMBL3746268,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
3261,4.671416550285799,nM,CHEMBL3746387,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1
3262,5.175874166083451,nM,CHEMBL3746421,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1
3263,6.221848749616356,nM,CHEMBL3746473,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
3264,6.585026652029182,nM,CHEMBL3746557,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
3265,4.971022294791223,nM,CHEMBL3746564,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1
3266,5.838631997765026,nM,CHEMBL3746642,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1
3267,5.8996294548824375,nM,CHEMBL3746711,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
3268,4.592099459857366,nM,CHEMBL3746980,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1
3269,5.068542129310995,nM,CHEMBL3747055,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1
3270,5.018634490921455,nM,CHEMBL3747079,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
3271,5.181774106386045,nM,CHEMBL3747152,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1
3272,5.1325325121409495,nM,CHEMBL3747277,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
3273,5.29929628285498,nM,CHEMBL3747281,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1
3274,4.819300798703965,nM,CHEMBL3747407,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1
3275,4.912218582190458,nM,CHEMBL3747570,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1
3276,5.224753740259764,nM,CHEMBL3747776,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1
3277,6.321791291345775,nM,CHEMBL3751967,COc1ccc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)cn1
3278,7.828858848971618,nM,CHEMBL3752008,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1
3279,7.311491192343479,nM,CHEMBL3752074,COc1cc(NC(=O)Nc2ccccn2)cc(-c2cccnc2)c1OC
3280,6.441291429466834,nM,CHEMBL3752129,COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC
3281,7.022276394711152,nM,CHEMBL3752139,C=CC(=O)Nc1cccc(-n2c(=O)cc(N(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
3282,7.144420277498282,nM,CHEMBL3752248,O=C(Nc1nccs1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F
3283,7.10790539730952,nM,CHEMBL3752365,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1
3284,7.743763466794077,nM,CHEMBL3752370,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F
3285,6.722413704215237,nM,CHEMBL3752404,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1
3286,7.023100049017062,nM,CHEMBL3752825,Cn1cnc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)c1
3287,6.507574887223914,nM,CHEMBL3752916,Cn1cnc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)c1
3288,7.106959888042883,nM,CHEMBL3753142,O=C(Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1)Nc1nccs1
3289,6.305131672017544,nM,CHEMBL3753157,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1
3290,7.04301563225724,nM,CHEMBL3753208,O=C(Nc1ccccn1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F
3291,7.4089353929735005,nM,CHEMBL3753228,C=CC(=O)Nc1cccc(-n2c(=O)cc(C(F)(F)F)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
3292,9.69897000433602,nM,CHEMBL3753235,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
3293,7.67778070526608,nM,CHEMBL3753305,C=CC(=O)Nc1cccc(-n2c(=O)cc(-c3ccccc3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
3294,6.341826369776011,nM,CHEMBL3753444,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1
3295,6.552841968657781,nM,CHEMBL3753461,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3c(C)nc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
3296,7.605373235727791,nM,CHEMBL3753532,COc1cc(NC(=O)Nc2ccccn2)cc(-c2c[nH]cn2)c1OC
3297,6.987458027224164,nM,CHEMBL3753623,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)cn1
3298,6.916891720805266,nM,CHEMBL3753811,O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F
3299,6.882430436536173,nM,CHEMBL3753836,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cccnc2)c1OC
3300,7.749579997691106,nM,CHEMBL3753874,C=CC(=O)Nc1cccc(-n2c(=O)cc(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
3301,7.012244383261477,nM,CHEMBL3753886,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F
3302,7.026872146400302,nM,CHEMBL3754040,C=CC(=O)Nc1cccc(-n2c(=O)cc(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
3303,7.57577192930402,nM,CHEMBL3754057,O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F
3304,7.721246399047171,nM,CHEMBL3754213,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCCC)nc32)c1
3305,6.780939667551139,nM,CHEMBL3754301,Cn1cnc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)c1
3306,7.143754599209946,nM,CHEMBL3754556,O=C(Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1)Nc1nccs1
3307,6.498776367194819,nM,CHEMBL3754709,COc1cc(NC(=O)Nc2nccs2)cc(-c2cccnc2)c1OC
3308,6.536913666975467,nM,CHEMBL3754722,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cncnc2)c1OC
3309,7.176590985107456,nM,CHEMBL3754785,COc1ccc(-c2cc(NC(=O)Nc3ccccn3)cc(OC)c2OC)cn1
3310,8.698970004336019,nM,CHEMBL3758278,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3311,8.698970004336019,nM,CHEMBL3758351,COc1cc(CO)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1
3312,8.698970004336019,nM,CHEMBL3758376,CN(C)CCNC(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1
3313,8.221848749616356,nM,CHEMBL3758471,C[C@@H](Nc1ncnc2sc(-c3cccc(C=O)c3)cc12)c1ccccc1
3314,9.30102999566398,nM,CHEMBL3758582,COc1ccc(C(=O)NCCN(C)C)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3315,6.161150909262745,nM,CHEMBL3758585,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3316,6.823908740944319,nM,CHEMBL3758749,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3317,8.154901959985743,nM,CHEMBL3758758,COC(=O)c1ccc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1
3318,7.67778070526608,nM,CHEMBL3758761,COc1c(C=O)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3319,8.154901959985743,nM,CHEMBL3758762,C[C@@H](Nc1ncnc2sc(-c3ccc(C(N)=O)cc3)cc12)c1ccccc1
3320,7.853871964321762,nM,CHEMBL3758768,COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1
3321,9.30102999566398,nM,CHEMBL3758770,COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3322,8.698970004336019,nM,CHEMBL3758800,C[C@@H](Nc1ncnc2sc(-c3ccc(C(=O)NCCN(C)C)cc3)cc12)c1ccccc1
3323,8.301029995663981,nM,CHEMBL3758802,C#Cc1cccc(Nc2ncnc3sc(-c4ccc(CO)cc4OC)cc23)c1
3324,8.301029995663981,nM,CHEMBL3758868,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1
3325,6.119186407719209,nM,CHEMBL3758875,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCOCC1
3326,7.387216143280264,nM,CHEMBL3758889,C[C@@H](Nc1ncnc2sc(-c3ccc(S(C)(=O)=O)cc3)cc12)c1ccccc1
3327,8.301029995663981,nM,CHEMBL3758939,C[C@@H](Nc1ncnc2sc(-c3cccc(C(N)=O)c3)cc12)c1ccccc1
3328,7.318758762624412,nM,CHEMBL3758946,OCc1ccc(-c2cc3c(NCc4ccccc4)ncnc3s2)cc1
3329,8.096910013008056,nM,CHEMBL3758951,C[C@@H](Nc1ncnc2sc(-c3ccc(F)c(C=O)c3)cc12)c1ccccc1
3330,8.045757490560675,nM,CHEMBL3758990,COC(=O)c1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC
3331,6.638272163982407,nM,CHEMBL3759015,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCOCC1
3332,8.301029995663981,nM,CHEMBL3759022,COc1cc(CO)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1
3333,6.559090917934783,nM,CHEMBL3759085,C[C@@H](Nc1ncnc2sc(-c3ccccc3C(N)=O)cc12)c1ccccc1
3334,6.886056647693163,nM,CHEMBL3759127,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3335,5.336299074610352,nM,CHEMBL3759155,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCN1CCCCC1
3336,7.698970004336019,nM,CHEMBL3759190,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3337,9.045757490560677,nM,CHEMBL3759199,COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1
3338,6.136677139879545,nM,CHEMBL3759203,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCc1ccccc1
3339,7.67778070526608,nM,CHEMBL3759257,OCc1ccc(-c2cc3c(Nc4ccccc4)ncnc3s2)cc1
3340,8.301029995663981,nM,CHEMBL3759280,COc1cc(C=O)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1
3341,9.397940008672036,nM,CHEMBL3759317,COc1cc(C(=O)NCCN(C)C)cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3342,8.096910013008056,nM,CHEMBL3759356,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)O)c3)cc12)c1ccccc1
3343,8.823908740944319,nM,CHEMBL3759359,COc1c(CO)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3344,9.045757490560677,nM,CHEMBL3759369,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1
3345,7.698970004336019,nM,CHEMBL3759459,COC(=O)c1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1
3346,8.045757490560675,nM,CHEMBL3759478,OC[C@@H](Nc1ncnc2sc(-c3ccccc3)cc12)c1ccccc1
3347,8.823908740944319,nM,CHEMBL3759480,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1
3348,7.229147988357855,nM,CHEMBL3759649,C[C@@H](Nc1ncnc2sc(-c3ccc(C=O)cc3F)cc12)c1ccccc1
3349,8.522878745280337,nM,CHEMBL3759725,COc1c(C(=O)NCCN(C)C)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3350,7.698970004336019,nM,CHEMBL3759733,COc1cc(C=O)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1
3351,5.8696662315049934,nM,CHEMBL3759754,COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCOCC1
3352,8.221848749616356,nM,CHEMBL3759780,COc1cc(F)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3353,7.886056647693163,nM,CHEMBL3759815,C[C@@H](Nc1ncnc2sc(-c3ccc(CO)cc3F)cc12)c1ccccc1
3354,5.954677021213342,nM,CHEMBL3759830,COc1ccc(C(=O)Nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2)cc1
3355,6.522878745280337,nM,CHEMBL3759848,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCN1CCCCC1
3356,8.221848749616356,nM,CHEMBL3759900,COc1cc(C=O)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1
3357,8.301029995663981,nM,CHEMBL3759929,COc1ccc(CO)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3358,8.698970004336019,nM,CHEMBL3759961,COc1cccc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3359,7.886056647693163,nM,CHEMBL3759963,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC
3360,7.721246399047171,nM,CHEMBL3759980,C[C@@H](Nc1ncnc2sc(-c3ccc(C(=O)O)cc3)cc12)c1ccccc1
3361,8.522878745280337,nM,CHEMBL3759986,OCc1cccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)c1
3362,7.585026652029182,nM,CHEMBL3760023,C[C@@H](Nc1ncnc2sc(-c3cccc(S(C)(=O)=O)c3)cc12)c1ccccc1
3363,8.397940008672037,nM,CHEMBL3760071,COC(=O)c1cc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1
3364,8.522878745280337,nM,CHEMBL3760082,COc1ccc(C=O)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1
3365,5.876148359032914,nM,CHEMBL3760090,COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3366,8.040958607678906,nM,CHEMBL3763360,COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)cc1
3367,8.335358024443874,nM,CHEMBL3763405,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(Cl)c3)c2cc1OCCCN1CCOCC1
3368,8.69680394257951,nM,CHEMBL3763627,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCCN1CCOCC1
3369,7.812479279163536,nM,CHEMBL3763701,COc1cc2ncnc(Nc3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)ccc3C)c2cc1OCCCN1CCOCC1
3370,8.226213555018806,nM,CHEMBL3763757,COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(OC)c3)c2cc1OCCOC
